speech_id,stratum,role,seg_index,start,duration,n_tokens,nrc_polarity,valence,arousal,dominance,emo_anger,emo_anticipation,emo_disgust,emo_fear,emo_joy,emo_sadness,emo_surprise,emo_trust,n_emolex,n_vad,pysent_label,pysent_polarity,text
11-02-04-p-132,I,ST,0,0.0,1.17,3,1.0,0.8175,0.4875,0.7495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,1,2,POS,0.9749,thank you President
11-02-04-p-132,I,ST,1,1.17,8.17,28,0.2,0.6385,0.4972,0.643,0.0357,0.0714,0.0,0.0714,0.0,0.0357,0.0357,0.0714,9,11,NEG,-0.7032,I think it's a matter of great regret that the European Council has not supported the examination of the Israeli wall at the International Court of Justice
11-02-04-p-132,I,ST,2,9.34,2.84,6,0.0,0.563,0.6515,0.546,0.1667,0.1667,0.1667,0.0,0.0,0.0,0.0,0.0,2,2,NEG,-0.9609,this is a hugely wasted opportunity
11-02-04-p-132,I,ST,3,12.18,7.370000000000001,22,-0.3333333333333333,0.5222,0.4649,0.625,0.0455,0.0,0.0,0.0455,0.0,0.0,0.0,0.0455,5,8,NEG,-0.8148,opposition to a hearing at the ICJ because it's a legal forum not a political one I think misses the point
11-02-04-p-132,I,ST,4,19.55,6.759999999999998,22,-1.0,0.5526,0.4688,0.6032,0.0,0.0455,0.0,0.0,0.0,0.0,0.0,0.0,3,5,NEU,0.1552,the ICJ is probably the last available instrument of pressure on Tel Aviv and we should be grasping it with both hands
11-02-04-p-132,I,ST,5,26.31,10.27,30,-1.0,0.4927,0.3953,0.4936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,7,NEG,-0.6577,and those people who say that instead we should be relying on European pressure on Israel should tell me when European pressure alone on Israel has ever yielded any results
11-02-04-p-132,I,ST,6,36.58,1.0500000000000043,3,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,NEU,-0.3552,it doesn't
11-02-04-p-132,I,ST,7,37.63,7.189999999999998,21,0.0,0.5588,0.5037,0.5732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,6,NEG,-0.8837,and yet when there's an international multilateral forum that exists to address this issue we turn our backs upon it
11-02-04-p-132,I,ST,8,44.82,11.369999999999997,29,0.0,0.5455,0.4885,0.57,0.0345,0.069,0.0,0.0345,0.0,0.0345,0.0345,0.0345,12,13,NEG,-0.7183,Palestinians rightly point to the inconsistency of our position in urging them to give up violence while simultaneously denying them the chance to seek redress through international legal institutions
11-02-04-p-132,I,ST,9,56.19,13.310000000000002,34,0.0,0.5293,0.4458,0.6052,0.0588,0.0294,0.0,0.0588,0.0,0.0294,0.0294,0.0294,7,10,NEG,-0.6121,as a Palestinian negotiator has observed the US Britain and Germany ask the Palestinians not to have recourse to violence but when the Palestinians have recourse to diplomacy they slam the door on us
11-02-04-p-132,I,ST,10,69.5,3.930000000000007,8,1.0,0.6807,0.5128,0.7212,0.0,0.125,0.0,0.0,0.125,0.0,0.125,0.125,4,4,NEU,0.2691,moreover there are compelling humanitarian reasons to act
11-02-04-p-132,I,ST,11,73.43,15.36,37,-1.0,0.3665,0.4375,0.4384,0.027,0.027,0.0,0.0541,0.0,0.0541,0.0,0.0,7,11,NEG,-0.9653,I visited the Occupied Territories last month and saw for myself how the wall is destroying thousands of acres of farmland and trees demolishing homes and shops and leaving thousands of families landless jobless hungry and hopeless
11-02-04-p-132,I,ST,12,88.79,9.0,30,-1.0,0.4657,0.4273,0.4607,0.0333,0.0333,0.0333,0.0333,0.0,0.0333,0.0,0.0333,6,9,NEG,-0.6422,and as a result according to studies by the World Bank and the UN the Palestinian people have been reduced to the poverty and malnutrition levels of sub-Saharan Africa
11-02-04-p-132,I,ST,13,97.79,8.849999999999994,31,0.3333333333333333,0.631,0.384,0.509,0.0,0.0,0.0,0.0,0.0323,0.0,0.0,0.0645,9,13,NEG,-0.7826,now the Israeli claim that this is something to do with security I think is completely undermined by the fact that it does not follow the nineteen sixty-seven green line
11-02-04-p-132,I,ST,14,106.64,3.8400000000000034,11,1.0,0.6082,0.3805,0.5915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,NEU,-0.2256,instead as people have said it cuts deep into Palestinian land
11-02-04-p-132,I,ST,15,110.48,17.28,61,-0.5555555555555556,0.5116,0.4812,0.5074,0.082,0.0492,0.0328,0.0656,0.0,0.0492,0.0,0.0328,14,21,NEG,-0.9255,Mr President this wall is intolerable illegal and immoral and by failing to support the ICJ as a forum to consider it I think the Council has been reckless and irresponsible and I believe they've also been untransparent because what I would like to see is a copy of this letter that contains the presidency's submission to the ICJ
11-02-04-p-132,I,ST,16,127.76,2.3999999999999915,8,0.0,0.7482,0.3548,0.646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,NEU,0.3923,I believe that should be made widely available
11-02-04-p-132,I,TT,0,0.0,2.966,3,1.0,0.6283,0.5297,0.683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,2,3,POS,0.6887,gracias señora Presidenta
11-02-04-p-132,I,TT,1,2.966,7.669999999999999,20,-0.2,0.465,0.5624,0.5703,0.05,0.05,0.05,0.1,0.0,0.1,0.05,0.1,7,7,NEG,-0.9772,es lamentable que el Consejo Europeo no haya apoyado el examen del muro israelí en la Corte Internacional de Justicia
11-02-04-p-132,I,TT,2,10.636,2.6800000000000015,4,0.0,0.651,0.348,0.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,NEG,-0.7557,es una oportunidad perdida
11-02-04-p-132,I,TT,3,13.316,8.97,14,-0.3333333333333333,0.4652,0.4346,0.4894,0.0714,0.0714,0.0,0.0714,0.0,0.0,0.0,0.0,4,5,NEG,-0.9516,la oposición de esta audiencia ante el CIJ me parece que no es correcto
11-02-04-p-132,I,TT,4,22.286,5.189999999999998,20,-0.3333333333333333,0.5357,0.5281,0.5557,0.05,0.1,0.05,0.05,0.05,0.1,0.05,0.0,7,7,NEG,-0.7521,esta Corte es el el último instrumento de presión sobre Tel Aviv y deberíamos haberlo agarrado con las dos manos
11-02-04-p-132,I,TT,5,27.476,9.600000000000001,33,-1.0,0.5292,0.4244,0.4988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,8,NEG,-0.7108,la gente que dice que en en su lugar deberíamos fiarnos de la presión europea sobre Israel que me digan que me digan cuándo la presión europea sobre Israel ha dado algún resultado
11-02-04-p-132,I,TT,6,37.076,0.5799999999999983,1,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,NEU,-0.1349,cuándo
11-02-04-p-132,I,TT,7,37.656,3.3500000000000014,1,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,NEU,-0.1531,nunca
11-02-04-p-132,I,TT,8,41.006,4.850000000000001,15,-1.0,0.4173,0.6282,0.5568,0.0,0.0,0.0,0.0667,0.0,0.0,0.0,0.0,4,4,NEG,-0.9729,y sin embargo hay foros internacionales para ejercer esta presión y les damos la espalda
11-02-04-p-132,I,TT,9,45.856,12.0,32,-1.0,0.5434,0.4386,0.539,0.0312,0.0312,0.0,0.0312,0.0,0.0312,0.0,0.0,9,11,NEG,-0.9467,los palestinos han hablado de la incoherencia de nuestra posición instándoles a abandonar la violencia mientras que al mismo tiempo negamos una oportunidad de plantear este tema en un un foro internacional
11-02-04-p-132,I,TT,10,57.856,19.82,38,0.0,0.5456,0.4914,0.6912,0.0263,0.0263,0.0,0.0263,0.0,0.0263,0.0,0.0263,5,5,NEG,-0.6972,el negociador palestino ha dicho atinadamente que la Unión Europea Estados Unidos y Alemania piden que los palestinos renuncien a la violencia pero cuando se pide que se les pide que recurran a la diplomacia dan un portazo
11-02-04-p-132,I,TT,11,77.676,4.060000000000002,6,1.0,0.6423,0.3707,0.6063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,NEU,0.4228,yo he estado visitando esta región
11-02-04-p-132,I,TT,12,81.736,9.539999999999992,13,0.0,0.604,0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,NEG,-0.9642,he visto cómo se derriban establecimientos escuelas casas y mucha gente queda abandonada
11-02-04-p-132,I,TT,13,91.276,11.540000000000006,24,-1.0,0.4957,0.3573,0.5413,0.0417,0.0,0.0417,0.0417,0.0,0.0417,0.0,0.0417,3,3,NEG,-0.7924,los estudios del Banco Mundial la Unión Europea demuestran que se está llegando a niveles de pobreza como en la África el África Subsahariana
11-02-04-p-132,I,TT,14,102.816,8.75,22,0.0,0.509,0.3323,0.4535,0.0,0.0455,0.0,0.0,0.0,0.0,0.0,0.0455,6,6,NEG,-0.7393,esto se ve también socavado por el hecho de que no se sigue la línea verde sino que entra en territorio palestino
11-02-04-p-132,I,TT,15,111.566,20.379999999999995,48,-0.7142857142857143,0.4566,0.4481,0.4281,0.1042,0.0417,0.0833,0.0625,0.0,0.0833,0.0,0.0208,15,21,NEG,-0.9702,este muro es intolerable ilegal e inmoral y si no ayudamos la Corte Internacional yo creo que el Consejo habrá sido irresponsable y además poco transparente porque lo que me gustaría ver es una copia de esta carta que incluye una solicitud por parte de la Corte Internacional
11-02-04-p-132,I,TT,16,131.946,1.5511250000000132,3,0.0,0.438,0.511,0.434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,NEU,-0.0173,debería hacerse pública
11-02-04-p-140,I,ST,0,0.0,1.9,6,1.0,0.8175,0.4875,0.7495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1667,1,2,POS,0.9792,thank you very much Mr President
11-02-04-p-140,I,ST,1,1.9,13.35,47,1.0,0.6651,0.4182,0.5972,0.0,0.0213,0.0,0.0,0.0,0.0,0.0,0.0426,10,13,POS,0.9756,Mr President once again there has been a very valuable it's been very valuable I think for the Council to have heard all the views expressed in today's discussion concerning the wall and of course concerning the situation in the Middle East and more widely
11-02-04-p-140,I,ST,2,15.25,9.64,25,1.0,0.628,0.3165,0.4733,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.04,6,6,NEU,0.0209,many of the points made from the floor from to the House correspond with the position of the Council which I sought to summarise earlier
11-02-04-p-140,I,ST,3,24.89,7.810000000000002,25,0.3333333333333333,0.6062,0.4281,0.5954,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,9,13,NEG,-0.6463,it must be clear from my previous statement that the Irish presidency will strongly hold to to the view that the current situation is unacceptable
11-02-04-p-140,I,ST,4,32.7,6.57,22,-1.0,0.6036,0.3347,0.5244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,8,NEU,-0.0156,Members of this House will know I come from a small island where we know something about divides and walls and separation
11-02-04-p-140,I,ST,5,39.27,13.619999999999997,32,1.0,0.6781,0.4606,0.5964,0.0,0.0938,0.0,0.0,0.0,0.0,0.0,0.0625,10,11,NEU,0.4062,we will continue to actively explore with all parties the possibility of resuming forward movement and even although through modest steps at the outset in in a process that has repeatedly stalled
11-02-04-p-140,I,ST,6,52.89,4.32,17,1.0,0.4978,0.4805,0.5775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,NEU,0.0267,I want to refer to a number of the points made during the course of the debate
11-02-04-p-140,I,ST,7,57.21,14.79,50,1.0,0.6572,0.4211,0.6205,0.0,0.04,0.0,0.0,0.04,0.0,0.0,0.02,14,20,NEU,0.1454,as for the wider approach to the Middle East region there has been which has been mentioned during the debate let me just say that the effort to promote peace progress and prosperity should in the first place have strong local ownership on the part of those in the region
11-02-04-p-140,I,ST,8,72.0,7.099999999999994,18,0.0,0.6171,0.4769,0.5795,0.0556,0.0,0.0,0.0556,0.0,0.0556,0.0,0.0,2,8,NEU,0.0538,also it must have it must be have an appropriately strong focus on resolving the Israeli Palestinian conflict
11-02-04-p-140,I,ST,9,79.1,16.090000000000003,43,0.3333333333333333,0.6286,0.4397,0.6253,0.0233,0.0233,0.0,0.0233,0.0,0.0233,0.0,0.0,13,15,NEU,-0.1241,after all the continuation of the conflict is a central security reality for many people who live in the region nor with the renewed EU focus on the wider region bypass or set aside the benefits of existing mechanisms including the Barcelona Process
11-02-04-p-140,I,ST,10,95.19,7.960000000000008,22,-1.0,0.5626,0.3812,0.598,0.0455,0.0,0.0455,0.0455,0.0,0.0,0.0,0.0,4,5,NEU,-0.2981,Mr Swoboda in his contribution suggested that the European Union's voice was not being heard on the illegality of the wall
11-02-04-p-140,I,ST,11,103.15,4.22999999999999,16,0.0,0.5778,0.4023,0.5652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,6,NEU,0.0005,and let me reiterate where the Union stands in relation to the extension of the wall
11-02-04-p-140,I,ST,12,107.38,6.260000000000005,20,0.0,0.5877,0.3082,0.5401,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,8,9,NEG,-0.7663,you cannot accept that a fence or wall built on Palestinian land would best serve Israel's long-term security
11-02-04-p-140,I,ST,13,113.64,3.4399999999999977,13,-1.0,0.5407,0.3495,0.4848,0.0,0.0,0.0,0.0769,0.0,0.0769,0.0,0.0769,2,4,NEU,-0.1616,nor did anything that I said suggest that that would be the case
11-02-04-p-140,I,ST,14,117.08,9.650000000000006,32,0.3333333333333333,0.5899,0.3567,0.506,0.0,0.0312,0.0,0.0,0.0312,0.0312,0.0,0.0938,11,12,NEU,-0.3208,the European Council's expressed its concern for the route envisaged for the security fence and the departure that the route of the route from the Green Line in the West Bank
11-02-04-p-140,I,ST,15,126.73,3.089999999999989,12,-0.3333333333333333,0.4554,0.4686,0.5518,0.0833,0.0,0.0833,0.0833,0.0,0.0833,0.0,0.0833,4,5,NEG,-0.6298,the appropriation of land in the West Bank or Gaza is illegal
11-02-04-p-140,I,ST,16,129.82,2.990000000000009,10,-1.0,0.5428,0.592,0.596,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,4,4,NEG,-0.929,it's contrary to international law and it fuels tension
11-02-04-p-140,I,ST,17,132.81,13.129999999999995,32,-1.0,0.4761,0.4073,0.5269,0.0312,0.0,0.0625,0.0625,0.0,0.0625,0.0,0.0312,11,12,NEG,-0.9658,furthermore the restrictions associated with the security fence have resulted in unnecessary suffering for the Palestinian people and the deterioration of the economy of the of the Occupied region region treaty Territories
11-02-04-p-140,I,ST,18,145.94,4.219999999999999,14,0.0,0.7762,0.3538,0.6422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,POS,0.5816,the Union's voice on this has been absolutely clear in all international fora
11-02-04-p-140,I,ST,19,150.16,11.509999999999991,37,0.3333333333333333,0.6705,0.3899,0.6234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0541,10,11,NEU,0.0054,the construction of the fence or the wall has also been the subject of a resolution in the UN General Assembly on twenty-first October when all Member of the Union and the acceding states co-sponsored
11-02-04-p-140,I,ST,20,161.67,8.810000000000002,21,0.0,0.6138,0.4773,0.5586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,8,NEU,0.0405,one other speaker it was Miss Lucas Member Lucas who called on the presidency to publish the submission to the ICJ
11-02-04-p-140,I,ST,21,170.48,15.689999999999998,43,1.0,0.6622,0.4732,0.6439,0.0698,0.0465,0.0,0.0698,0.0,0.0,0.0,0.0465,12,19,NEG,-0.585,the Member may not be aware but the rules of procedure of the International Court of Justice specifically preclude our making the submission publicly available and indeed the Court of Justice itself will not be publishing statements received for the very same reason
11-02-04-p-140,I,ST,22,186.17,27.920000000000016,73,0.25,0.5817,0.5268,0.6181,0.0137,0.0137,0.0137,0.0548,0.0137,0.0274,0.0,0.0822,17,22,NEG,-0.4916,Mr Chairman Mr President Minister Cowen speaking recently in the Irish Senate pointed out that the that the people of Israel need not need not live in a fortress surrounded by hostile neighbours where they are in danger walking the streets or driving the roads where young soldiers mere boys or girls are placed at constant risk and where a great part of their national resources are consumed by the burden of defence
11-02-04-p-140,I,ST,23,214.09,19.25999999999999,53,-0.14285714285714285,0.5542,0.5372,0.4813,0.0377,0.0189,0.0189,0.0755,0.0,0.0566,0.0,0.0,15,21,NEG,-0.9553,equally the people of Palestine need not live in hopelessness and indignity where young people are encouraged to blow themselves up where homes are bulldozed and destroyed where employment is scarce or non-existent where people are not free to travel around their country where immigration seems to offer the only escape route
11-02-04-p-140,I,ST,24,233.35,20.75,57,0.45454545454545453,0.5917,0.4482,0.5682,0.0175,0.0526,0.0175,0.0526,0.0351,0.0351,0.0175,0.0702,18,25,POS,0.6682,we must all hope we must all help the people of Israel and of Palestine to find the courage and the wisdom to build a new peace courage to face down those who would reject compromise wisdom to understand that putting an end to insecurity and suffering of their neighbours is in their own long-term interest
11-02-04-p-140,I,ST,25,254.1,7.109999999999985,22,1.0,0.7401,0.3856,0.6326,0.0,0.0455,0.0,0.0,0.1364,0.0,0.0,0.1364,7,11,POS,0.9785,and we can achieve this and if we do achieve this the Holy Land may become a land of peace and prosperity
11-02-04-p-140,I,ST,26,261.21,5.470000000000027,22,1.0,0.6626,0.4851,0.6505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0455,4,8,POS,0.9844,again Mr President I want to thank all the Members of this House for their constructive support and concern in this matter
11-02-04-p-140,I,ST,27,266.68,11.40997699999997,24,1.0,0.6655,0.3698,0.6202,0.0,0.0417,0.0,0.0,0.0,0.0,0.0,0.0417,4,8,POS,0.6884,I believe that the approach which has been adopted by the Council is is an appropriate approach in this particular in this particular matter
11-02-04-p-140,I,ST,28,278.089977,1.8000230000000101,8,0.0,0.75,0.5,0.582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,NEU,-0.001,and this I said in the very outset
11-02-04-p-140,I,ST,29,279.89,12.389999999999986,33,0.3333333333333333,0.5521,0.5138,0.5126,0.0,0.0,0.0,0.0303,0.0,0.0303,0.0,0.0303,10,14,NEU,-0.1044,no Member of this House need have any concern or question or doubt as to the interest of this presidency in resolving this particular issue or helping to resolve this this particular issue
11-02-04-p-140,I,ST,30,292.28,6.690000000000055,21,-1.0,0.5902,0.3326,0.4572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5,NEU,-0.04,as I said I come from a small island where we know something of the causes and the costs of division
11-02-04-p-140,I,ST,31,298.97,1.589999999999975,6,1.0,0.8175,0.4875,0.7495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1667,1,2,POS,0.9792,thank you very much Mr President
11-02-04-p-140,I,TT,0,0.0,3.441,3,1.0,0.6203,0.451,0.7373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6667,2,3,POS,0.7484,gracias señor Presidente
11-02-04-p-140,I,TT,1,3.441,7.885000000000001,14,1.0,0.6172,0.5138,0.659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1429,5,5,POS,0.8814,de nuevo ha habido contribuciones muy importantes por parte del Parlamento y el Consejo
11-02-04-p-140,I,TT,2,11.326,3.0999999999999996,6,0.0,0.5105,0.387,0.408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,POS,0.4594,desde luego las tomará en cuenta
11-02-04-p-140,I,TT,3,14.426,12.339999999999998,23,1.0,0.554,0.492,0.5951,0.0,0.0435,0.0,0.0,0.0435,0.0,0.0435,0.0435,6,7,NEU,-0.0665,muchos de los aspectos que se han planteado aquí en este debate se corresponden con la posición del Consejo que ya resumí previamente
11-02-04-p-140,I,TT,4,26.766,28.120000000000005,58,0.5,0.6543,0.5331,0.6349,0.0,0.0517,0.0,0.0,0.0345,0.0172,0.0172,0.0,12,15,NEG,-0.5109,se habrá entendido que la Presidencia irlandesa también es de la opinión que la situación actual es inaceptable y nosotros sabemos muy bien cuáles son las consecuencias de separaciones de muros de divisiones y nosotros con nuestros partidos vamos a intentar impulsar el desarrollo para que haya progreso en el sentido que aquí se ha subrayado muchas veces
11-02-04-p-140,I,TT,5,54.886,11.059999999999995,27,1.0,0.6064,0.4089,0.5797,0.0,0.037,0.0,0.0,0.037,0.0,0.037,0.037,5,7,NEU,0.0681,hay una serie de aspectos a los cuales me quisiera ahora referir en lo que se refiere a un planteamiento más amplio con respecto a la región
11-02-04-p-140,I,TT,6,65.946,25.64,48,-0.14285714285714285,0.5212,0.4913,0.473,0.0625,0.0,0.0,0.0625,0.0208,0.0625,0.0,0.0208,12,13,NEG,-0.8695,pues aquí se ha dicho que los esfuerzos para lograr una solución del conflicto deberían centrarse en los problemas a nivel local y también en la resolución del propio conflicto entre Israel y Palestina porque tiene consecuencias grave para graves para muchos de los habitantes de la zona
11-02-04-p-140,I,TT,7,91.586,6.790000000000006,12,0.0,0.5067,0.507,0.577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,NEU,0.0905,y desde luego aquí también habría que resucitar el Proceso de Barcelona
11-02-04-p-140,I,TT,8,98.376,10.379999999999995,26,0.3333333333333333,0.5877,0.3992,0.6273,0.0385,0.0769,0.0385,0.0385,0.0385,0.0,0.0385,0.0769,8,9,NEG,-0.9054,el Señor Swoboda ha dicho que la voz de la Unión Europea no se ha hecho oír con respecto a la a la ilegalidad del muro
11-02-04-p-140,I,TT,9,108.756,21.889999999999986,45,0.3333333333333333,0.4751,0.3165,0.3545,0.0,0.0444,0.0,0.0222,0.0,0.0222,0.0,0.0,11,11,NEG,-0.9451,desde luego no se puede aceptar que un muro de estas características pueda servir los intereses ni siquiera de de Israel y desde luego no al resto de la zona y en todo caso de construirlo pues habría que construirlo detrás de la Línea Verde
11-02-04-p-140,I,TT,10,130.646,13.75,33,0.0,0.4451,0.4803,0.5132,0.0,0.0606,0.0303,0.0606,0.0303,0.0303,0.0303,0.0,11,11,NEG,-0.9706,aquí sin embargo se ha construido en un territorio que no pertenece a Israel y con ello viola el derecho internacional y además crea aquí un sufrimiento totalmente innecesario para el pueblo palestino
11-02-04-p-140,I,TT,11,144.396,10.340000000000003,24,1.0,0.6034,0.4,0.6144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0417,4,5,NEG,-0.91,causa graves consecuencias para la economía palestina de la zona y así pues la Unión Europea lo ha manifestado en todos los foros internacionales
11-02-04-p-140,I,TT,12,154.736,11.0,24,0.0,0.677,0.3817,0.584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,NEU,0.3157,y también así lo han puesto de manifiesto el veintiuno de octubre las Naciones Unidas donde todos los miembros coincidieron incluida la Unión Europea
11-02-04-p-140,I,TT,13,165.736,23.230000000000018,38,0.2,0.5548,0.449,0.5549,0.0,0.0789,0.0263,0.0789,0.0263,0.0263,0.0263,0.1053,11,13,NEG,-0.7438,el Señor Lucas pues ha planteado de nuevo ha exigido que el asunto se lleve ante el Tribunal de Justicia Internacional y sin embargo hay que seguir los procedimientos previstos que no se han cumplido en este caso
11-02-04-p-140,I,TT,14,188.966,15.109999999999985,27,1.0,0.5854,0.4432,0.6754,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.037,8,9,NEG,-0.7236,el ministro Cowen ha pronunciado un discurso en el Senado irlandés subrayando que el pueblo de Israel no debe vivir en una fortaleza rodeada de vecinos hostiles
11-02-04-p-140,I,TT,15,204.076,15.200000000000017,28,-1.0,0.4376,0.408,0.3489,0.0,0.1429,0.0,0.0357,0.0,0.0,0.0357,0.0,7,7,NEG,-0.8774,no deberían no deberían deambular por sus calles llenos de de miedo a que algo les pueda suceder y esto desde luego se entiende y se se apoya
11-02-04-p-140,I,TT,16,219.276,15.139999999999986,30,-0.3333333333333333,0.4819,0.5473,0.5627,0.0667,0.0,0.0333,0.0333,0.0,0.0333,0.0,0.0,6,7,NEG,-0.9737,pero del mismo modo tampoco se puede aceptar que los palestinos tengan que vivir en la desesperanza expuestos a violencia a ataques terroristas a perder sus casas sus vidas continuamente
11-02-04-p-140,I,TT,17,234.416,4.8799999999999955,11,0.0,0.686,0.368,0.514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,POS,0.6133,todos tenemos que hacer lo posible para ayudar a ambos pueblos
11-02-04-p-140,I,TT,18,239.296,8.060000000000002,17,1.0,0.7734,0.3459,0.616,0.0,0.1176,0.0,0.0,0.0588,0.0,0.0,0.1176,6,7,POS,0.6502,los dos tienen que encontrar el valor pero también la sabiduría para llegar a una verdadera paz
11-02-04-p-140,I,TT,19,247.356,8.219999999999999,19,-1.0,0.4528,0.4062,0.426,0.0,0.0526,0.0526,0.0526,0.0,0.0526,0.0,0.0,6,6,NEU,-0.2067,tienen que intentar comprenderse los unos a los otros y que poner punto final al sufrimiento de su vecino
11-02-04-p-140,I,TT,20,255.576,2.880000000000024,7,1.0,0.7113,0.406,0.5817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,NEU,0.2256,va a arrendar en su propio beneficio
11-02-04-p-140,I,TT,21,258.456,8.794999999999959,21,1.0,0.6709,0.3627,0.6063,0.0,0.0952,0.0476,0.0,0.0952,0.0,0.0476,0.0952,6,7,POS,0.6873,y así a lo mejor la Tierra Santa finalmente se vuelva a convertir en una tierra de paz y de prosperidad
11-02-04-p-140,I,TT,22,267.251,14.545000000000016,29,1.0,0.6088,0.3958,0.5673,0.0,0.0345,0.0,0.0,0.0345,0.0,0.0,0.1034,8,9,POS,0.5368,yo estoy convencido de que el enfoque que se ha adoptado por parte del Consejo es el adecuado en este asunto en concreto y ya lo dije al principio
11-02-04-p-140,I,TT,23,281.796,12.819999999999993,29,0.3333333333333333,0.5595,0.4625,0.5118,0.0345,0.0345,0.0,0.0345,0.0,0.0345,0.0,0.0345,9,13,NEU,0.1601,ningún diputado de esta Casa debe dudar del gran interés que esta Presidencia va a poner en resolver o al menos intentar acercar a este conflicto a una solución
11-02-04-p-140,I,TT,24,294.616,6.860000000000014,20,-1.0,0.6716,0.4494,0.4714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5,NEU,0.106,yo vengo de una pequeña isla donde sabemos muy bien cuáles son las causas y los costes de las divisiones
11-02-04-p-140,I,TT,25,301.476,1.6580000000000155,3,1.0,0.6203,0.451,0.7373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6667,2,3,POS,0.7484,gracias señor Presidente
12-02-04-m-006,I,ST,0,0.0,0.43,1,1.0,0.677,0.622,0.973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,NEU,0.1385,President
12-02-04-m-006,I,ST,1,0.43,7.19,20,0.5,0.65,0.4048,0.5396,0.0,0.0,0.0,0.05,0.0,0.1,0.0,0.1,7,9,NEU,-0.4371,I'd like to apologize to the honorable Member at the outset for missing the first minute of his speech
12-02-04-m-006,I,ST,2,7.62,14.11,35,1.0,0.7004,0.4048,0.5742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0857,6,11,POS,0.9245,but I'd like to say how much I agreed with the other moments of his speech and particularly with what the honorable gentleman said about the continuing priority which we must give to Afghanistan
12-02-04-m-006,I,ST,3,21.73,14.639999999999997,32,1.0,0.7894,0.5972,0.7608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,POS,0.9789,and I also of course agree very strongly with what he said about the the commitment the dedication and the courage of some of those who are implementing our programmes in Afghanistan
12-02-04-m-006,I,ST,4,36.37,6.590000000000003,12,1.0,0.744,0.6897,0.6687,0.0,0.0833,0.0,0.0,0.0,0.0,0.0,0.0,2,3,POS,0.9864,so I so I very much welcome this opportunity to discuss Afghanistan
12-02-04-m-006,I,ST,5,42.96,22.639999999999993,50,0.6,0.7018,0.4894,0.6171,0.0,0.04,0.0,0.02,0.0,0.0,0.0,0.02,9,18,POS,0.9755,I welcome the opportunity in the week before I go to Afghanistan again and I welcome the opportunity in the run-up to the most challenging goal set in the Bonn Agreement of two thousand and one that is the free and fair election of a democratic government in Afghanistan
