speech_id,stratum,role,seg_index,start,duration,polarity,n_tokens,text_clean
12-02-04-m-019,I,ST,7,46.57,10.100000000000001,0.0,23,and also Article three of the Constitution states that no law in Afghanistan could be contrary to the beliefs and provisions of Islam
12-02-04-m-019,I,ST,8,56.67,10.629999999999995,0.0,23,this language designed to secure a relatively smooth approval of the new Afghan Constitution may entail high costs for women in the future
12-02-04-m-019,I,ST,9,67.3,8.900000000000006,0.0,20,the control of education by religious authorities is definitely a very alarming signal and an issue which should be raised
12-02-04-m-019,I,ST,10,76.2,9.079999999999998,-1.0,22,many reports confirm that in several regions of Afghanistan there is no security for women and education for girls is under threat
12-02-04-m-019,I,ST,11,85.28,13.14,0.0,28,sixteen attacks have been documented on girls schools since September two thousand and two ranging from rocket attacks to setting schools on fire or forcing closure by gunmen
12-02-04-m-019,I,ST,12,98.42,3.010000000000005,0.0,4,their effect is devastating
12-02-04-m-019,I,ST,13,101.43,16.029999999999987,0.0,34,according to UNDP the primary gross enrolment ratio has been most recently calculated as being thirty-nine per cent for boys with a corresponding rate for girls at three per cent three per cent
12-02-04-m-019,I,ST,14,117.46,7.5800000000000125,1.0,18,the UNICEF programme Back to School launched in March two thousand and two gave rise to great hope
12-02-04-m-019,I,ST,15,125.04,6.499999999999986,0.0,15,more than three million children one third of them girls flooded the classroom in Afghanistan
12-02-04-m-019,I,ST,16,131.54,2.0500000000000114,0.0,7,but there was a position in Kandahar
12-02-04-m-019,I,ST,17,133.59,6.859999999999985,0.0,16,leaflets were distributed with the message stop sending your women to offices and daughters to school
12-02-04-m-019,I,ST,18,140.45,3.3400000000000034,0.0,5,it spreads indecency and vulgarity
12-02-04-m-019,I,ST,19,143.79,4.5,0.0,12,stand ready for the consequences if you do not heed the advice
12-02-04-m-019,I,ST,20,148.29,7.159999999999997,0.0,12,and then after five months these violent attacks on girls schools began
12-02-04-m-019,I,ST,21,155.45,2.8000000000000114,0.0,6,we know the immense challenges that
12-02-04-m-019,I,ST,22,158.25,5.6299999999999955,0.0,19,it took some time to get the attention of the Commissioners so I just need a few more seconds
12-02-04-m-019,I,ST,23,163.88,6.800000000000011,0.0,14,we knew we know the immense challenges that confront the Afghan Transitional Authority today
12-02-04-m-019,I,ST,24,170.68,7.759999999999991,1.0,16,the European Union and the international community should strongly support the economic social and political reconstruction
12-02-04-m-019,I,ST,25,178.44,10.110000000000014,0.0,26,but it is imperative that security for women throughout the country must be a priority for both donors and the Afghan Government Sandbaek yes thank you
12-02-04-m-019,I,ST,26,188.55,4.7099999999999795,-1.0,16,I will say that if we fail that the country the future will be very grim
12-02-04-m-019,I,ST,27,193.26,0.7800000000000011,0.0,2,thank you
12-02-04-m-019,I,TT,0,0.0,14.996,0.0,33,en primer lugar quiero felicitar al señor Brie por el excelente informe y luego si se me permite quisiera dirigirme al Comisario Patten así que por favor no le interrumpa en este momento
12-02-04-m-019,I,TT,1,14.996,4.979999999999999,0.0,8,hay dos asuntos que yo quiero que plantee
12-02-04-m-019,I,TT,2,19.976,5.210000000000001,0.0,10,señor Patten Comisario señor Comisario me está usted prestando atención
12-02-04-m-019,I,TT,3,25.186,22.450000000000003,1.0,48,bueno en noviembre del dos mil tres el señor Karzai y su gobierno permitió que se aplicara una ley del mil novecientos setenta que prohibía a las mujeres casadas de ir a las clases lo que aumentó la cantidad de mujeres que no podían ir a las escuelas
12-02-04-m-019,I,TT,4,47.636,8.82,0.0,27,plantee este asunto y también el artículo tres en la Constitución dice que ninguna ley en Afganistán puede ser contraria a las creencias y disposiciones del Islam
12-02-04-m-019,I,TT,5,56.456,13.599999999999994,0.0,22,este este lenguaje consiguió que se aprobara fácilmente la constitución afgana pero es un a un coste muy alto para las mujeres
12-02-04-m-019,I,TT,6,70.056,6.75,0.0,19,el control por las autoridades religiosas es una señal altamente alarmante y es un tema que hay que plantear
12-02-04-m-019,I,TT,7,76.806,9.579999999999998,0.0,20,muchos informes confirman que en varias regiones del Afganistán no hay seguridad para la mujer ni educación para las niñas
12-02-04-m-019,I,TT,8,86.386,14.730000000000004,0.0,34,dieciséis ataques han sido documentados para escuelas de niñas desde septiembre del dos mil dos que va de ataques con misiles con incendios de escuelas o obligándolos a cerrar a través de las armas
12-02-04-m-019,I,TT,9,101.116,2.6700000000000017,0.0,6,y el efecto ha sido devastador
12-02-04-m-019,I,TT,10,103.786,15.159999999999997,1.0,34,de acuerdo con UNDP la proporción se calculó en que un treinta y nueve por ciento de los niños y un tres por cientos de las niñas están escolarizadas tres por cientos de niñas
12-02-04-m-019,I,TT,11,118.946,6.3700000000000045,0.0,14,el nuevo programa escolar iniciado en marzo en dos mil dos era muy esperanzador
12-02-04-m-019,I,TT,12,125.316,11.870000000000005,0.0,29,más de tres millones de niños una tercera parte niñas inundaron las clases y aulas en Afganistán pero hubo oposición en Kandahar y se distribuyeron folletos con un mensaje
12-02-04-m-019,I,TT,13,137.186,5.259999999999991,0.0,14,dejen de enviar las mujeres a las oficinas y las niñas a las escuelas
12-02-04-m-019,I,TT,14,142.446,9.490000000000009,0.0,20,esto hace que se amplíe la indecencia y la vulgaridad y habrá consecuencias si no se sigue esta este consejo
12-02-04-m-019,I,TT,15,151.936,4.689999999999998,0.0,14,y después de cinco meses iniciaron los ataques violentos en las escuelas las niñas
12-02-04-m-019,I,TT,16,156.626,5.8700000000000045,0.0,8,sabemos cuál es el enorme desafío que hay
12-02-04-m-019,I,TT,17,162.496,4.939999999999998,0.0,18,necesité mucho tiempo para que el Comisario me prestara atención así que necesito un poco más de tiempo
12-02-04-m-019,I,TT,18,167.436,5.299999999999983,0.0,12,sabemos cuáles son los enormes desafíos de las autoridades transitorias de Afganistán
12-02-04-m-019,I,TT,19,172.736,15.570000000000022,0.0,41,la Unión Europea y la comunidad internacional deberán apoyar la reconstrucción económica social y política pero es imperativo que la seguridad para la mujer en todo el país sea una prioridad tanto para los donantes como también para el Gobierno afgano
12-02-04-m-019,I,TT,20,188.306,1.4799999999999898,0.0,1,gracias
12-02-04-m-019,I,TT,21,189.786,3.7920939999999916,0.0,10,si no lo logramos el país no tendrá un futuro
12-02-04-m-020,I,ST,0,0.0,2.15,0.0,2,President Commissioner
12-02-04-m-020,I,ST,1,2.15,5.529999999999999,-1.0,14,Afghanistan sadly has been slightly forgotten about in the aftermath of the Iraq war
12-02-04-m-020,I,ST,2,7.68,17.3,1.0,47,a lot of resources will be needed to rebuild the country and the EU is a large donor which in my view entitles us to lay down significant political conditionality including demanding progress in human rights particularly women's rights to education and access to the workforce
12-02-04-m-020,I,ST,3,24.98,12.860000000000003,0.0,30,I also regret the new Constitution which gives primacy to Sharia law over international UN civil and political treaty obligations which may cause conflict over areas such as female lapidation
12-02-04-m-020,I,ST,4,37.84,8.019999999999996,0.0,21,I am concerned at the lack of security and the necessary concentration of ISAF forces in Kabul to protect the government
12-02-04-m-020,I,ST,5,45.86,8.89,1.0,25,there have been significant regroupings of Taliban and Al-Qaeda forces bent on murdering international aid workers in the provinces which will set back progress
12-02-04-m-020,I,ST,6,54.75,13.379999999999995,0.0,35,I don't believe President Musharraf is doing enough to rein in terrorist groups in Pakistan's tribal areas and north-west frontier provinces ostensibly because Islamabad's writ does not run to these parts
12-02-04-m-020,I,ST,7,68.13,5.469999999999999,0.0,16,more must be done if his credibility to fight international terrorism is to be taken seriously
12-02-04-m-020,I,ST,8,73.6,17.49000000000001,0.0,49,I was delighted that the Bactrian gold treasures were recovered and I would like to see funds devoted to the reconstitution of the National Museum in Kabul as a symbol of national pride under the patronage of the royal family which is a benign uniting force in the land
12-02-04-m-020,I,ST,9,91.09,21.459999999999994,0.0,48,lastly on the subject of the opium crop my amendment has suggested consideration being given to buying and burning or using it for medical purposes as a painkiller as a cheaper alternative to drug enforcement measures by the international organisations dedicated to fighting the drug trade and business
12-02-04-m-020,I,ST,10,112.55,11.159999999999997,0.0,34,I think this would save lot of money to the international community to basically burn it and pay the farmers instead rather than spending many many billions of dollars fighting the drug trafficking trade
12-02-04-m-020,I,ST,11,123.71,0.8900000000000006,0.0,4,thank you very much
12-02-04-m-020,I,TT,0,0.0,5.516,0.0,5,señor señor Presidente señor Comisario
12-02-04-m-020,I,TT,1,5.516,4.029999999999999,-1.0,16,la verdad es que después de la guerra de Irak se había olvidado a a Afganistán
12-02-04-m-020,I,TT,2,9.546,3.130000000000001,0.0,10,se van a necesitar muchos recursos para reconstruir el país
12-02-04-m-020,I,TT,3,12.676,13.659999999999998,1.0,35,la Unión Europea es un gran donente donante lo que nos permite fijar condiciones y exigir progreso en el en los derechos humanos sobre todo de las mujeres educación acceso al al mercado del trabajo
12-02-04-m-020,I,TT,4,26.336,14.259999999999998,0.0,31,lamento la nueva Constitución que pone por encima la la ley Shárea Sharia por y por delante de las obligaciones contractuales del país y otras obligaciones así que permite la lapidación
12-02-04-m-020,I,TT,5,40.596,6.310000000000002,-1.0,15,me preocupa la falta de seguridad y la concentración de ISAF para proteger al Gobierno
12-02-04-m-020,I,TT,6,46.906,9.71,0.0,20,ha habido nueva reagrupaciones de los talibanes y o de otras fuerzas que van a ir en contra del progreso
12-02-04-m-020,I,TT,7,56.616,10.709999999999994,0.0,26,yo no creo que el Señor Musharraf hace lo suficiente para frenar el avance del terrorismo en las zonas tribales y en las zonas del norte
12-02-04-m-020,I,TT,8,67.326,7.790000000000006,0.0,13,hay que hacer más si hay si queremos tomar en serio su credibilidad
12-02-04-m-020,I,TT,9,75.116,18.060000000000002,0.0,49,me alegra que se han recuperado varios de los tesoros históricos y me alegra también de que se dediquen fondos para recomenzar la reconstrucción del el Museo Nacional de Kabul como un símbolo nacional bajo el patrocinio de la familia real una fuerza benigna de unificación en el país
12-02-04-m-020,I,TT,10,93.176,21.83,-1.0,38,y que en relación con la adormidera mi enmienda sugiere que se tome en consideración el comprarlo el venderlo para usos médicos que es más barato que después gastarse tanto para luchar contra el comercio de la droga
12-02-04-m-020,I,TT,11,115.006,2.9399999999999977,0.0,6,me parece que esto ahorraría dinero
12-02-04-m-020,I,TT,12,117.946,7.650000000000006,0.0,25,o sea que se que se queme y se pague a los a los agricultores en lugar de gastarse mucho dinero en controlar el tráfico
12-02-04-m-020,I,TT,13,125.596,0.49315599999999904,0.0,1,gracias
12-02-04-m-021,I,ST,0,0.0,2.17,0.0,4,thank you Madam President
12-02-04-m-021,I,ST,1,2.17,3.76,1.0,11,the situation in Afghanistan is of great interest to this House
12-02-04-m-021,I,ST,2,5.93,6.82,1.0,18,and the importance of this report in context of the development of democracy in Afghanistan is highly topical
12-02-04-m-021,I,ST,3,12.75,5.449999999999999,0.0,15,as the report emphasises the situation since the end of the Taliban regime has improved
12-02-04-m-021,I,ST,4,18.2,2.3100000000000023,0.0,7,but additional efforts need to be made
12-02-04-m-021,I,ST,5,20.51,5.869999999999997,0.0,17,for example as many have spoken about this morning the situation of women has to be highlighted
12-02-04-m-021,I,ST,6,26.38,6.140000000000004,0.0,16,literacy is still unbelievably low with only ten to fifteen per cent of women being literate
12-02-04-m-021,I,ST,7,32.52,2.7099999999999937,0.0,9,only a third of the school children are girls
12-02-04-m-021,I,ST,8,35.23,6.520000000000003,-1.0,27,they are often held back from returning to schools and even if some of these women go to school they face violence against them for just attending
12-02-04-m-021,I,ST,9,41.75,10.54,0.0,32,these trends are strongest outside Kabul in the south and east of the country where the situation of women is not so well known but much worse than in the political centre
12-02-04-m-021,I,ST,10,52.29,6.314989000000004,0.0,14,the Constitution drawn up in January recognises the specific equality between men and women
12-02-04-m-021,I,ST,11,58.604989,4.0950109999999995,0.0,18,and twenty-five per cent of the seats in the House of the People are reserved for women
12-02-04-m-021,I,ST,12,62.7,12.329999999999998,0.0,32,yet it remains uncertain that this provision along with others establishing rights for women will actually help see rights for women being properly implemented and see women elected in the coming election
12-02-04-m-021,I,ST,13,75.03,2.3299999999999983,0.0,9,many Members have talked about the issue of drugs
12-02-04-m-021,I,ST,14,77.36,2.5700000000000074,0.0,11,and I'd like to touch upon that at the moment
12-02-04-m-021,I,ST,15,79.93,6.209999999999994,0.0,21,we live in a world where a poppy grown in Afghanistan can end up being sold illegally as heroin in Scotland
12-02-04-m-021,I,ST,16,86.14,7.6200000000000045,-1.0,21,the human suffering caused by the drugs problem and its linkages to crime in our communities gives us all serious concern
12-02-04-m-021,I,ST,17,93.76,11.280000000000001,1.0,25,that's why we should support the Afghan National Drug Control Strategy which sets the target of complete elimination of poppy growing by twenty thirteen
12-02-04-m-021,I,ST,18,105.04,19.809999999999988,0.0,54,I'm pleased that the UK Government plans to deploy an enhanced drugs team to Kabul and Kandahar by the end of the year and has made seventy million pounds available over three years for law enforcement capacity building alternatives to livelihoods for those who are involved in poppy cultivation and demand reduction initiatives
12-02-04-m-021,I,ST,19,124.85,8.710000000000008,0.0,21,to conclude we must ensure that capacity for effective public administration continues to improve at central and provisional and provincial levels
12-02-04-m-021,I,ST,20,133.56,1.8000000000000114,0.0,6,thank you very much Madam President
12-02-04-m-021,I,TT,0,0.0,2.116,0.0,3,gracias señora Presidente
12-02-04-m-021,I,TT,1,2.116,5.76,0.0,10,la situación en Afganistán es muy interesante para esta Cámara
12-02-04-m-021,I,TT,2,7.876,6.009999999999999,1.0,14,es importante este informe ante el contexto del desarrollo de la democracia en Afganistán
12-02-04-m-021,I,TT,3,13.886,10.04,1.0,21,como hace hincapié este informe la situación desde que cayera el régimen talibán ha mejorado pero se necesita mejorar mucho más
12-02-04-m-021,I,TT,4,23.926,1.860000000000003,0.0,9,se ha hablado de la situación de la mujer
12-02-04-m-021,I,TT,5,25.786,2.5700000000000003,0.0,5,hay que destacar su situación
12-02-04-m-021,I,TT,6,28.356,10.32,0.0,18,el analfebatismo analfabetismo es altísimo con tan sólo el diez el quince por ciento de tasa de alfabetización
12-02-04-m-021,I,TT,7,38.676,8.0,0.0,16,muchos muchas de las mujeres incluso si van a la escuela pueden ser sometidas a vejaciones
12-02-04-m-021,I,TT,8,46.676,11.509999999999998,0.0,35,la situación es incluso peor en el sur y el suroeste del país donde la situación de la mujer no es muy conocida pero es mucho peor que en la capital y en el centro
12-02-04-m-021,I,TT,9,58.186,5.640000000000001,0.0,9,hay que reconocer pues la igualdad entre los sexos
12-02-04-m-021,I,TT,10,63.826,13.93,0.0,33,hay escaños reservados para la mujer en el Parlamento pero todavía queda por ver si estas disposiciones al igual que otros derechos que se han previsto para la mujer van a ser aplicados
12-02-04-m-021,I,TT,11,77.756,4.1200000000000045,-1.0,9,se ha hablado aquí del problema de la droga
12-02-04-m-021,I,TT,12,81.876,7.199999999999989,0.0,12,la adormidera en Afganistán se puede vender ilegalmente como heroína en Escocia
12-02-04-m-021,I,TT,13,89.076,25.27000000000001,-1.0,44,el sufrimiento humano causado por la droga nos preocupa a todos y también las consecuencias financieras y por eso nosotros apoyamos la Estrategia nacional de control de droga que quiere que quiere quiere suprimir la cosecha de adormidera hasta el año dos mil trece
12-02-04-m-021,I,TT,14,114.346,15.919999999999987,0.0,21,hay diecisiete millones durante tres años para crear un sustento para las personas que de momento dependen económicamente de la adormidera
12-02-04-m-021,I,TT,15,130.266,6.310000000000002,1.0,16,por eso tenemos que mejorar la autoridad tanto a nivel central como también regional y municipal
12-02-04-m-021,I,TT,16,136.576,1.163094000000001,0.0,3,gracias señora Presidente
12-02-04-m-025,I,ST,0,0.0,2.3,0.0,6,thank you very much Mr President
12-02-04-m-025,I,ST,1,2.3,3.66,0.0,13,let me first apologise to the House for missing much of this debate
12-02-04-m-025,I,ST,2,5.96,10.98,0.0,36,but unfortunately I had to be present at the STOA Panel to vote to try and prevent the the suppression of the scientific report at the behest of Europe's chocolate multinationals on inedibles in food
12-02-04-m-025,I,ST,3,16.94,3.8099999999999987,0.0,11,doubly unfortunately the vote was lost by eleven votes to eight
12-02-04-m-025,I,ST,4,20.75,7.5,0.0,24,on Afghanistan the subject of our debate firstly can I congratulate Mr Brie on his report on a difficult subject in a difficult country
12-02-04-m-025,I,ST,5,28.25,5.700000000000003,0.0,18,I was privileged to be part of the Foreign Affairs Committee delegation in June last year to Afghanistan
12-02-04-m-025,I,ST,6,33.95,3.3999999999999986,0.0,11,it was clear to me that security is the paramount issue
12-02-04-m-025,I,ST,7,37.35,4.299999999999997,0.0,15,the glass unfortunately seems to me to be increasingly half empty rather than half full
12-02-04-m-025,I,ST,8,41.65,10.29,0.0,32,the occupying coalition troops and the US sit out their days in their fixed and mobile fortresses when on the streets they exhibit the same heavy-handed style currently showing in Iraq
12-02-04-m-025,I,ST,9,51.94,7.920000000000002,0.0,19,ISAF has a footprint centred on Kabul limiting its operations to two per cent of Afghanistan's land area
12-02-04-m-025,I,ST,10,59.86,13.320000000000007,0.0,38,so the rest of the country is effectively abandoned to feuding landlords who monopolise revenues and dispense an arbitrary justice in their private prisons making President Karzai at times little more than the US-backed mayor of Kabul
12-02-04-m-025,I,ST,11,73.18,11.47999999999999,1.0,29,after the marines killed three Afghan national army soldiers in a friendly fire exchange ISAF stepped in to broker peace between the two groups ostensibly on the same side
12-02-04-m-025,I,ST,12,84.66,7.540000000000006,0.0,22,yet for many in the Afghan national army the ISAF and the US troops are merely all flowers from the same garden
12-02-04-m-025,I,ST,13,92.2,6.819999999999993,0.0,16,campaigns without resources to spread ISAF's presence outside of Kabul are wishful and wistful thinking
12-02-04-m-025,I,ST,14,99.02,3.719999999999999,0.0,16,no one seems able or willing to find the money to increase the number of troops
12-02-04-m-025,I,ST,15,102.74,5.859999999999999,0.0,18,an order of magnitude to the fourty thousand that would be needed to cover to have nationwide coverage
12-02-04-m-025,I,ST,16,108.6,14.38000000000001,0.0,42,in the south the main targets for the for for the remnants of the Taliban are foreigners but without reconstruction work the temptation is for the local population to see the situation as no better if not worse than under the Taliban
12-02-04-m-025,I,ST,17,122.98,13.249999999999986,0.0,43,many people argue that large sections of the Taliban could be could be brought back into civic society but to do that would be to shift the social centre of gravity back towards an Islamic conservatism that bodes ill for women's emancipation
12-02-04-m-025,I,ST,18,136.23,3.0500000000000114,0.0,9,human rights is important particularly the situation of women
12-02-04-m-025,I,ST,19,139.28,3.9499999999999886,0.0,16,formal rights may well be given but they're unlikely to play out in the villages
12-02-04-m-025,I,ST,20,143.23,6.700000000000017,1.0,23,the best hope for the future may be universal education which will not change current attitudes but rather those of the next generation
12-02-04-m-025,I,ST,21,149.93,6.72999999999999,0.0,18,the US and the EU are pushing bottom lines that in practice are probably undeliverable please Mr Ford
12-02-04-m-025,I,ST,22,156.66,5.740000000000009,1.0,24,as Lakhdar Brahimi the UN Special Representative said if you're trying to introduce western-style democracy in Afghanistan you're wasting your time
12-02-04-m-025,I,TT,0,0.0,3.186,0.0,4,muchas gracias señor Presidente
12-02-04-m-025,I,TT,1,3.186,23.61,0.0,39,quiero pedir disculpas ante la Cámara por perderme gran parte de este debate pero es que tuve que estar en el panel STOA para votar votar la sobre un informe que iba a dañar la industria chocolatera en Europa
12-02-04-m-025,I,TT,2,26.796,2.5600000000000023,0.0,7,lamentablemente perdimos doce a nueve la votación
12-02-04-m-025,I,TT,3,29.356,9.469999999999999,1.0,29,bueno yo tuve el privilegio de formar parte de la delegación de la Comisión de Asuntos Exteriores a Afganistán en junio y vimos que la seguridad es la prioridad
12-02-04-m-025,I,TT,4,38.826,12.969999999999999,0.0,24,pero pienso que la botella cada vez está más vacía y no llena porque la los las tropas de ISAF están en su fortaleza
12-02-04-m-025,I,TT,5,51.796,12.750000000000007,0.0,26,cuando salen salen armados hasta las hasta los dientes como sus colegas en Iraq y el control tan sólo abarca el dos por ciento del territorio
12-02-04-m-025,I,TT,6,64.546,1.25,0.0,4,el resto se abandona
12-02-04-m-025,I,TT,7,65.796,16.159999999999997,-1.0,31,están a la merced de los señores de la guerra con sus presiones con sus prisiones privadas o sea que el presidente interino es poco más que el alcalde de Bagdad
12-02-04-m-025,I,TT,8,81.956,7.489999999999995,0.0,9,ISAF trató algunas veces de intervenir en estos conflictos
12-02-04-m-025,I,TT,9,89.446,10.900000000000006,0.0,15,pero para muchos ISAF y los los las tropas de Estados Unidos es lo mismo
12-02-04-m-025,I,TT,10,100.346,8.739999999999995,0.0,14,o o sea nadie parece encontrar créditos para incrementar la las tropas desplegadas allí
12-02-04-m-025,I,TT,11,109.086,4.950000000000003,0.0,7,se necesitarían doscientas mil doscientos mil efectivos
12-02-04-m-025,I,TT,12,114.036,12.909999999999997,0.0,23,para los talibán todo esto son extranjeros y para muchos ciudadanos la situación ahora no se presenta mejor que bajo a los talibán
12-02-04-m-025,I,TT,13,126.946,14.650000000000006,0.0,32,se piensa que se puede incorporar a los talibán en la en la sociedad civil pero para eso habría que escorar la sociedad hacia un islamismo violando los derechos de la mujer
12-02-04-m-025,I,TT,14,141.596,5.159999999999997,0.0,15,formalmente se le da derechos a la mujer pero en las aldeas no se aplicarán
12-02-04-m-025,I,TT,15,146.756,8.72999999999999,0.0,22,la mayor apuesta es la enseñanza pero no va a cambiar la mentalidad actual si no la de la las futuras generaciones
12-02-04-m-025,I,TT,16,155.486,9.385593999999998,0.0,17,como el Representante Especial de Naciones Unidas dijo si queremos introducir niveles occidentales estamos perdiendo el tiempo
12-02-04-m-027,I,ST,0,0.0,2.78,0.0,4,thank you Mr President
12-02-04-m-027,I,ST,1,2.78,2.65,0.0,11,I'd like to congratulate Mr Brie on an excellent report
12-02-04-m-027,I,ST,2,5.43,4.5,0.0,13,I had the honour to also to be on the delegation to Afghanistan
12-02-04-m-027,I,ST,3,9.93,4.49,0.0,17,I know that some people have congratulated me on being a first in a number of things
12-02-04-m-027,I,ST,4,14.42,9.74,0.0,29,another a first that I now count is the fact that I was sitting having tea with some of the largest drug dealers and drug producers in the world
12-02-04-m-027,I,ST,5,24.16,20.56,1.0,55,I'm particularly addressing my remarks to my right honourable friend who I know is going to disappear into the sunset before too long and maybe he can make a great contribution to to European safety if he worked in his few months remaining take on board some of the issues I was talking about
12-02-04-m-027,I,ST,6,44.72,7.469999999999999,0.0,21,the total value for of the poppy crop at the farm gate in Afghanistan is estimated at seven hundred million euros
12-02-04-m-027,I,ST,7,52.19,5.850000000000001,0.0,12,its heroin street value is estimated at twelve point five billion euro
12-02-04-m-027,I,ST,8,58.04,10.79,0.0,31,the amount of revenue spent by Member State police forces customs services anti-drug squads to control the heroin import and use alone add up to four billion euro per year
12-02-04-m-027,I,ST,9,68.83,6.469999999999999,0.0,19,the number of arrests for drug law offences throughout the EU is around seven hundred thousand people per year
12-02-04-m-027,I,ST,10,75.3,9.480000000000004,0.0,21,sixty thousand people are imprisoned every year for drug offences leading to annual custodial costs of one point five billion euro
12-02-04-m-027,I,ST,11,84.78,8.579999999999998,0.0,19,what we need is an alternative development approach for Afghanistan which integrates EU drug policy into its development policy
12-02-04-m-027,I,ST,12,93.36,6.8700000000000045,0.0,16,we have to offer the rural population economically viable and steady means of earning an income
12-02-04-m-027,I,ST,13,100.23,7.819999999999993,0.0,25,therefore is is it not far better to stop this trade at the point of growing rather than at the point of consumption or distribution
12-02-04-m-027,I,ST,14,108.05,8.469999999999999,0.0,25,if we do this we will save four four billion euros in policing costs alone and one and a half billion euros in custodial costs
12-02-04-m-027,I,ST,15,116.52,11.290000000000006,1.0,35,I propose to my right honourable friend that we manage this transition from poppy growing to fruit and raisin growing as we now do under the CAP for Greek tobacco which we buy and burn
12-02-04-m-027,I,ST,16,127.81,6.680000000000007,1.0,26,a similar exercise could be done for the poppy crop in Afghanistan and I'd like my right honourable friend to take this on board seriously
12-02-04-m-027,I,ST,17,134.49,0.5099999999999909,0.0,2,thank you
12-02-04-m-027,I,TT,0,0.0,4.166,0.0,3,gracias señor Presidente
12-02-04-m-027,I,TT,1,4.166,3.9000000000000004,0.0,11,quisiera felicitar al Señor Brie por un por un informe excelente
12-02-04-m-027,I,TT,2,8.066,3.8999999999999986,0.0,17,tuve el honor también de de formar parte de la delegación que se que estuvo en Afganistán
12-02-04-m-027,I,TT,3,11.966,4.610000000000001,0.0,17,sé que muchos me han felicitado por ser uno de los primeros por una serie de cosas
12-02-04-m-027,I,TT,4,16.576,12.73,0.0,22,pues me apunto otra porque me senté a tomar té con de con algunos de los mayores productores de droga del mundo
12-02-04-m-027,I,TT,5,29.306,9.669999999999998,0.0,11,hay algunos que conozco que van a desaparecer del horizonte político
12-02-04-m-027,I,TT,6,38.976,8.200000000000003,0.0,22,a lo mejor pueden hacer unas una contribución política si en lo que queda del tiempo pues recogiera alguno de los elementos
12-02-04-m-027,I,TT,7,47.176,9.18,0.0,12,cuanto a la producción de adormidera son setecientos millones de de euros
12-02-04-m-027,I,TT,8,56.356,12.96,0.0,19,y después esa cifra en doce coma cinco billones o mil de miles de millones en después en heroína
12-02-04-m-027,I,TT,9,69.316,16.620000000000005,0.0,31,se trata de cantidades enormes y hay muchísimas personas sufriendo de droga muchas muchos que son que están en la cárcel y esto cuesta a su a su vez muchísimo dinero
12-02-04-m-027,I,TT,10,85.936,9.789999999999992,-1.0,19,lo que necesitamos es una un enfoque distinto para Afganistán con políticas contra la droga más políticas de desarrollo
12-02-04-m-027,I,TT,11,95.726,7.859999999999999,0.0,20,a la gente de los de los pueblos tenemos que ofrecer la oportunidad de ganarse el pan de otra forma
12-02-04-m-027,I,TT,12,103.586,6.640000000000001,0.0,14,entonces no es mejor detener el cultivo que insistir en el en el consumo
12-02-04-m-027,I,TT,13,110.226,21.400000000000006,-1.0,47,en luchar contra el consumo pues nos ahorraríamos cuatro mil millones de euros en políticas y después otros otras cantidades sino también en en otros costes que existen y además se podría se podría pasar a a otro tipo de de cultivos por ejemplo el en frutas
12-02-04-m-027,I,TT,14,131.626,5.278124999999989,0.0,17,se puede hacer lo mismo como se hace en otros sitios y gracias por tomarnos en serio
12-02-04-m-031,I,ST,0,0.0,10.81,0.0,23,President I I'm extremely pleased to have this opportunity to express to Parliament why this communication is in my judgment so important
12-02-04-m-031,I,ST,1,10.81,18.89,1.0,39,I think we've designed a coherent strategy maximising the use of all our instruments to promote respect for democracy for the rule of law and for human rights in a region which poses formidable challenges in this respect
12-02-04-m-031,I,ST,2,29.7,11.690000000000001,0.0,18,the Communication proposes to use our essential elements clause much better through our political dialogue with partner countries
12-02-04-m-031,I,ST,3,41.39,4.640000000000001,0.0,8,it explains how further to involve civil society
12-02-04-m-031,I,ST,4,46.03,6.789999999999999,0.0,13,crucially it invites our Mediterranean partners to develop nationally-owned human rights strategies
12-02-04-m-031,I,ST,5,52.82,2.9099999999999966,0.0,5,this is a an innovation
12-02-04-m-031,I,ST,6,55.73,3.1300000000000026,0.0,6,it's not the only one
12-02-04-m-031,I,ST,7,58.86,6.1299999999999955,1.0,11,countries which progress well will be rewarded with additional MEDA funds
12-02-04-m-031,I,ST,8,64.99,13.760000000000005,1.0,29,this is in addition to the MEDA projects already underway to help reform the judiciary and promote good governance currently funded to the tune of a hundred million euro
12-02-04-m-031,I,ST,9,78.75,6.019999999999996,0.0,13,it's easy simply to dismiss the chance of success of these projects
12-02-04-m-031,I,ST,10,84.77,9.670000000000002,0.0,24,yet as we all know the primary responsibility for the promotion and protection of human rights and the rule of law rests with governments
12-02-04-m-031,I,ST,11,94.44,5.859999999999999,0.0,10,any strategy that ignores this fact is doomed to failure
12-02-04-m-031,I,ST,12,100.3,13.820000000000007,0.0,26,that's also why the Sana'a conference which I know the honourable lady attended was such a breakthrough and one on which we must build
12-02-04-m-031,I,ST,13,114.12,13.36,0.0,25,I'm pleased that the the Director-General of my own department Mr Landaburu was also able to attend that extremely important and significant conference
12-02-04-m-031,I,ST,14,127.48,6.760000000000005,1.0,13,no real progress will be achieved without a freely functioning vibrant civil society
12-02-04-m-031,I,ST,15,134.24,6.259999999999991,1.0,14,this is where the European Initiative for Democracy and Human Rights comes into play
